gene_name	UNIPROT	difference	significant	logpval
PANK4	Q9NVE7	-0.113372	NA	1.0506500000000001
PANX1	Q96RD7	-0.272712	NA	0.34220499999999998
PAPOLA	P51003	0.325222	+	1.63707
PAPOLG	Q9BWT3	-0.522103	+	1.70469
PAPSS1	O43252	-0.54137	+	3.0708899999999999
PARD6B	Q9BYG5	-0.318827	NA	0.54521699999999995
PARG	Q86W56	-0.352046	+	3.7119399999999998
PARK7	Q99497	0.298647	+	2.2082299999999999
PARL	Q9H300	-0.239696	NA	0.23591200000000001
PARN	O95453	0.0630908	NA	0.28593000000000002
PARP1	P09874	0.133349	NA	1.4906600000000001
PARP12	Q9H0J9	-0.0520597	NA	0.42891899999999999
PARP14	Q460N5	-0.439933	NA	0.54715899999999995
PARP16	Q8N5Y8	0.199479	NA	0.29903299999999999
PARP2	Q9UGN5	-0.168161	NA	0.16156599999999999
PARP3	Q9Y6F1	-0.572616	NA	0.12837499999999999
PARP4	Q9UKK3	-2.02258	+	1.5994299999999999
PARPBP	Q9NWS1	0.984425	NA	0.81735800000000003
PARS2	Q7L3T8	0.397382	+	1.87016
PARVB	Q9HBI1	0.496853	+	2.9105300000000001
PATL1	Q86TB9	-0.245377	NA	1.50481
PATZ1	Q9HBE1	1.38911	+	1.3293699999999999
PAXBP1	Q9Y5B6	-0.0521979	NA	0.24890899999999999
PAXIP1	Q6ZW49	-0.245305	NA	1.2367900000000001
PBDC1	Q9BVG4	-0.392427	+	4.9408500000000002
PBK	Q96KB5	-1.23538	+	5.1596099999999998
PBRM1	Q86U86	0.196116	NA	2.0814599999999999
PBX2	P40425	-0.213809	NA	0.431176
PBXIP1	Q96AQ6	1.59534	+	5.1477899999999996
PC	P11498	0.190946	NA	3.3151000000000002
PCBD1	P61457	0.18007600000000001	NA	0.59518300000000002
PCBD2	Q9H0N5	0.421078	NA	0.86340300000000003
PCBP1	Q15365	0.0656004	NA	0.249333
PCBP2	Q15366	-0.146124	NA	0.95719699999999996
PCBP4	P57723	0	NA	NaN
PCCA	P05165	0.719049	+	5.3786199999999997
PCCB	P05166	0.549524	+	3.7643599999999999
PCF11	O94913	-0.318123	NA	1.29423
PCGF1	Q9BSM1	0.430374	NA	0.25049900000000003
PCGF3	Q3KNV8	-0.322289	NA	0.61408499999999999
PCGF5	Q86SE9	0.817008	+	0.98816199999999998
PCGF6	Q9BYE7	-1.17528	+	3.7441499999999999
PCID2	Q5JVF3	-0.0708809	NA	0.18337400000000001
PCIF1	Q9H4Z3	0.532243	+	3.2190300000000001
PCK2	Q16822	0.708003	+	4.5146699999999997
PCM1	Q15154	-0.642781	+	5.8243
PCMT1	P22061	0.249069	+	3.9159799999999998
PCMTD2	Q9NV79	1.14824	+	1.76345
PCNA	P12004	-0.116763	NA	1.7101500000000001
PCNP	Q8WW12	-0.302325	+	2.52312
PCNT	O95613	0.278979	NA	1.4251400000000001
PCSK9	Q8NBP7	-0.245029	NA	1.1095600000000001
PCTP	Q9UKL6	-0.131079	NA	0.473389
PCYOX1	Q9UHG3	0.349617	+	1.98977
PCYOX1L	Q8NBM8	0.167693	NA	0.53966800000000004
PCYT1A	P49585	0.16818	NA	0.99107199999999995
PCYT2	Q99447	0.0353575	NA	0.51974900000000002
PDAP1	Q13442	-0.316845	NA	0.657999
PDCD10	Q9BUL8	-0.200389	NA	2.1462300000000001
PDCD11	Q14690	-0.593951	+	5.8534300000000004
PDCD2	Q16342	-0.292608	NA	1.12276
PDCD2L	Q9BRP1	-0.585768	+	4.1330999999999998
PDCD4	Q53EL6	2.30682	+	6.1068499999999997
PDCD5	O14737	0.0917826	NA	0.22228300000000001
PDCD6	O75340	0.321744	+	3.8645900000000002
PDCD6IP	Q8WUM4	0.191154	NA	2.4841500000000001
PDCD7	Q8N8D1	-0.122193	NA	0.21407000000000001
PDCL	Q13371	-0.0295892	NA	8.9404999999999998E-2
PDCL3	Q9H2J4	-0.782074	+	5.6277400000000002
PDE12	Q6L8Q7	-0.139233	NA	1.15358
PDE3B	Q13370	-1.25765	+	2.0403799999999999
PDE4A	P27815	-0.0223124	NA	1.7213800000000001E-2
PDE4DIP	Q5VU43	-0.608901	NA	0.59232899999999999
PDE6D	O43924	0.343592	NA	0.52909799999999996
PDF	Q9HBH1	0.27786	NA	1.1171800000000001
PDHA1	P08559	0.470649	+	3.9558
PDHB	P11177	0.560597	+	6.1083600000000002
PDHX	O00330	0.453231	+	4.19855
PDIA3	P30101	0.190667	NA	1.8216399999999999
PDIA4	P13667	0.00751066	NA	8.8154499999999997E-2
PDIA5	Q14554	0.311629	NA	1.55461
PDIA6	Q15084	0.062727	NA	0.51623399999999997
PDK1	Q15118	0.595557	+	3.0505800000000001
PDK3	Q15120	-0.167037	NA	0.14552599999999999
PDLIM1	O00151	-0.200742	NA	0.70078300000000004
PDLIM2	Q96JY6	0	NA	NaN
PDLIM4	P50479	-0.324421	NA	1.2267999999999999
PDLIM5	Q96HC4	-0.754465	+	3.44448
PDLIM7	Q9NR12	0.0777507	NA	0.32371899999999998
PDP1	Q9P0J1	1.30129	NA	0.55505599999999999
PDP2	Q9P2J9	-0.459438	NA	0.31938899999999998
PDPK1	O15530	0.216765	NA	0.51108299999999995
PDPR	Q8NCN5	0.346821	+	2.58168
PDRG1	Q9NUG6	0.516652	NA	0.21058499999999999
PDS5A	Q29RF7	0.0240307	NA	0.22039300000000001
PDS5B	Q9NTI5	0.177066	NA	1.58738
PDSS1	Q5T2R2	-1.87434	+	3.82707
PDSS2	Q86YH6	-0.435262	NA	0.447577
PDXDC1	Q6P996	-0.255815	+	2.3168500000000001
PDXK	O00764	0.414209	+	2.0384500000000001
PDXP	Q96GD0	-0.00630236	NA	3.7666900000000003E-2
PDZD11	Q5EBL8	0.0295556	NA	1.98277E-2
PDZD3	B0YJ61	-0.0530608	NA	2.7070899999999998E-2
PDZD8	Q8NEN9	-0.599456	NA	0.62309999999999999
PEA15	Q15121	0.409681	+	1.6418900000000001
PEAK1	Q9H792	0.678908	NA	0.33945599999999998
PEBP1	P30086	0.18791	NA	0.90700800000000004
PEF1	Q9UBV8	0.12677	NA	0.55744700000000003
PELO	Q9BRX2	0.0486898	NA	0.25257499999999999
PELP1	Q8IZL8	0.25027	+	2.7080799999999998
PEPD	P12955	0.353575	+	4.4566499999999998
PER3	P56645	-0.981075	+	3.56812
PES1	O00541	-0.662138	+	4.7315699999999996
PEX1	O43933	-0.0980053	NA	0.50137600000000004
PEX11B	O96011	-0.0789928	NA	0.49931500000000001
PEX13	Q92968	-0.62053	+	1.3973800000000001
PEX14	O75381	-0.452941	+	4.2917500000000004
PEX16	Q9Y5Y5	-1.0195	+	1.68858
PEX19	P40855	-0.430119	+	1.95553
PEX26	Q7Z412	0.0212429	NA	3.5904699999999998E-2
PEX3	P56589	-0.329746	NA	0.470779
PEX5	P50542	-0.13874	NA	0.47650599999999999
PEX6	Q13608	-0.0446677	NA	0.13782700000000001
PEX7	O00628	-0.433618	NA	0.55098000000000003
PFAS	O15067	-0.200204	+	3.94828
PFDN1	O60925	0.178542	NA	0.29351899999999997
PFDN2	Q9UHV9	-0.336013	NA	1.4278
PFDN4	Q9NQP4	-0.239779	NA	0.60483900000000002
PFDN5	Q99471	-0.143438	NA	0.58529799999999998
PFDN6	O15212	0.0244355	NA	3.0148500000000002E-2
PFKFB2	O60825	0.497144	+	2.8115399999999999
PFKFB3	Q16875	0.142652	NA	0.35693900000000001
PFKFB4	Q16877	0.637218	+	4.3395799999999998
PFKL	P17858	0.139856	NA	1.1999899999999999
PFKM	P08237	0.00366163	NA	1.32067E-2
PFKP	Q01813	-0.113865	NA	1.4792099999999999
PFN1	P07737	-0.031745	NA	0.20358499999999999
PFN3	P60673	-1.13882	+	2.1739999999999999
PGAM1	P18669	0.0121584	NA	2.0086699999999999E-2
PGAM5	Q96HS1	-0.226143	NA	1.89785
PGD	P52209	0.110034	NA	0.93628599999999995
PGGT1B	P53609	-0.550008	+	3.0752899999999999
PGK1	P00558	0.305951	+	1.71835
PGK2	P07205	-0.141137	NA	0.15020700000000001
PGLS	O95336	0.364811	+	3.0109499999999998
PGM1	P36871	-1.02132	NA	0.41229300000000002
PGM2	Q96G03	0.12793	NA	2.8593500000000001
PGM2L1	Q6PCE3	0.730694	NA	0.51449400000000001
PGM3	O95394	0.204488	NA	2.0232600000000001
PGP	A6NDG6	0.0849547	NA	1.1444799999999999
PGPEP1	Q9NXJ5	0.0350199	NA	8.3702399999999996E-2
PGR	P06401	1.11783	+	1.7379500000000001
PGRMC1	O00264	-0.110288	NA	0.79977600000000004
PGRMC2	O15173	0.330918	+	2.5197699999999998
PGS1	Q32NB8	0.606228	+	3.2760199999999999
PHACTR4	Q8IZ21	-0.397571	+	1.59117
PHAX	Q9H814	-0.311389	+	1.66066
PHB	A8K401	0.160713	NA	1.6849499999999999
PHB2	Q99623	0.245792	+	2.2498200000000002
PHC2	Q8IXK0	0.302818	+	1.7388399999999999
PHC3	Q8NDX5	0.392437	NA	0.32434099999999999
PHF1	O43189	0.76174	+	1.6187
PHF10	Q8WUB8	-0.36806	NA	1.3253999999999999
PHF14	O94880	-0.301002	NA	1.48166
PHF19	Q5T6S3	-1.11076	+	4.6918899999999999
PHF2	O75151	0.0574045	NA	3.8364200000000001E-2
PHF21A	Q96BD5	0.309342	NA	0.58082400000000001
PHF23	Q9BUL5	-1.04057	+	0.97604999999999997
PHF3	Q92576	0.147858	NA	0.96135800000000005
PHF5A	Q7RTV0	0.0885797	NA	0.13459099999999999
PHF6	Q8IWS0	0.582318	+	3.1555
PHF8	Q9UPP1	-0.192229	NA	0.45810200000000001
PHGDH	O43175	0.346059	+	3.8746999999999998
PHIP	Q8WWQ0	-0.137557	NA	1.03206
PHKA1	P46020	-0.367392	NA	0.375253
PHKA2	P46019	0.24808	NA	1.0284199999999999
PHKB	Q93100	-0.135592	NA	0.37628299999999998
PHKG2	P15735	0.1116	NA	0.48048000000000002
PHLDB1	Q86UU1	-0.152062	NA	0.49061900000000003
PHOX2A	O14813	0.475444	NA	0.26927200000000001
PHPT1	Q9NRX4	0.265562	NA	0.96671300000000004
PHRF1	Q9P1Y6	-0.43071	+	1.8104899999999999
PHYHIP	Q92561	0.337051	NA	1.4531700000000001
PHYKPL	Q8IUZ5	0.837442	+	1.9346399999999999
PI4K2A	Q9BTU6	-0.0867443	NA	0.50703100000000001
PI4K2B	Q8TCG2	0.253092	NA	1.6020300000000001
PI4KA	P42356	-0.0746212	NA	0.35892200000000002
PI4KB	Q9UBF8	-0.28782	NA	1.1795100000000001
PIAS1	O75925	8.87871e-4	NA	1.3015800000000001E-3
PIAS2	O75928	-0.230862	NA	0.26802599999999999
PIBF1	Q8WXW3	-1.21836	+	3.181
PICALM	Q13492	-0.170005	NA	1.5230900000000001
PICK1	Q9NRD5	1.40908	+	1.07212
PIEZO1	Q92508	0.500689	+	2.6717900000000001
PIGA	P37287	-0.487089	+	1.25935
PIGBOS1	A0A0B4J2F0	0.418952	NA	1.1991700000000001
PIGG	Q5H8A4	0.0293865	NA	9.6265900000000001E-2
PIGK	Q92643	-0.0671425	NA	0.293267
PIGN	O95427	0.170838	NA	0.26832400000000001
PIGO	Q8TEQ8	-0.0320365	NA	4.7662299999999998E-2
PIGQ	Q9BRB3	1.23454	+	1.9791700000000001
PIGS	Q96S52	0.114914	NA	1.7692300000000001
PIGT	Q969N2	-0.0406137	NA	0.19375899999999999
PIGU	Q9H490	-0.204204	NA	0.60180400000000001
PIH1D1	Q9NWS0	-0.132581	NA	0.63138099999999997
PIK3AP1	Q6ZUJ8	-0.753848	+	1.4617500000000001
PIK3C2A	O00443	0.528655	NA	0.26562599999999997
PIK3C3	Q8NEB9	0.260886	+	2.7223999999999999
PIK3CA	P42336	0.739853	NA	0.95814299999999997
PIK3CB	P42338	-0.0817738	NA	7.6332399999999995E-2
PIK3CD	O00329	0.0588779	NA	0.14834900000000001
PIK3CG	P48736	-1.40789	+	2.8300200000000002
PIK3R1	P27986	-0.610532	+	1.9268000000000001
PIK3R2	O00459	0.570271	+	2.36835
PIK3R4	Q99570	-0.0791955	NA	0.33315600000000001
PIKFYVE	Q9Y2I7	-0.15996	NA	0.30241200000000001
PIM1	P11309	0.0461586	NA	3.4823E-2
PIM2	Q9P1W9	-2.16471	+	3.0941900000000002
PIN1	Q13526	0.164239	NA	0.38945600000000002
PIN4	Q9Y237	0.194966	NA	0.497805
PINX1	Q96BK5	-1.71696	+	2.38503
PIP4K2A	P48426	0.384995	+	3.3538199999999998
PIP4K2B	P78356	0.0247731	NA	0.26275599999999999
PIP4K2C	Q8TBX8	0.135199	NA	1.07098
PIP5K1C	O60331	1.28449	+	2.8314300000000001
PIR	O00625	0.68875	+	2.3933499999999999
PISD	Q9UG56	0.716434	+	3.4389400000000001
PITHD1	Q9GZP4	0.0470071	NA	0.28478700000000001
PITPNA	Q00169	0.162848	NA	0.65118900000000002
PITPNB	P48739	-0.167491	NA	3.5079600000000002
PITPNC1	Q9UKF7	0.00928044	NA	8.6779000000000005E-3
PITPNM1	O00562	-0.613726	NA	0.65881699999999999
PITRM1	Q5JRX3	0.320082	+	2.48265
PJA2	O43164	-1.24187	+	4.1884199999999998
PKLR	P30613	0.999239	+	5.3234300000000001
PKM	P14618	-0.427912	+	4.5485300000000004
PKMYT1	Q99640	-0.51965	+	2.7528600000000001
PKN1	Q16512	0.0690875	NA	0.84140899999999996
PKN2	Q16513	0.0556827	NA	0.12167799999999999
PKNOX1	P55347	0.64091	NA	0.63124499999999995
PKP3	Q9Y446	0.0551434	NA	0.65549999999999997
PKP4	Q99569	-0.845059	+	1.36521
PLA2G15	Q8NCC3	0.478918	+	1.4074800000000001
PLA2G4A	P47712	-1.45915	NA	0.60270000000000001
PLAA	Q9Y263	-0.2021	NA	1.61467
PLAUR	Q03405	-1.10029	+	1.39175
PLBD1	Q6P4A8	-0.096282	NA	0.235428
PLBD2	Q8NHP8	0.753284	+	4.6776200000000001
PLCB2	Q00722	-0.276361	NA	1.41612
PLCB3	Q01970	0.277031	+	2.9177599999999999
PLCD1	P51178	0.828397	+	5.2405999999999997
PLCG1	P19174	-0.145341	NA	0.870174
PLCG2	P16885	-0.224725	NA	1.8925099999999999
PLCH1	Q4KWH8	0.376902	NA	0.51050300000000004
PLCH2	O75038	0.784172	+	0.98326100000000005
PLCL1	Q15111	0.239267	NA	0.546431
PLCL2	Q9UPR0	0	NA	NaN
PLD1	Q13393	0.535801	+	2.9234499999999999
PLD3	Q8IV08	-0.187649	NA	0.87416199999999999
PLD4	Q96BZ4	0	NA	NaN
PLEC	Q15149	-0.0511031	NA	0.79340500000000003
PLEK	P08567	-0.518779	+	1.2861
PLEKHA2	Q9HB19	0.022254	NA	2.6476E-2
PLEKHA5	Q9HAU0	-0.074435200000000007	NA	0.27837699999999999
PLEKHA7	Q6IQ23	0	NA	NaN
PLEKHD1	A6NEE1	-0.572333	NA	0.31471300000000002
PLEKHF1	Q96S99	-0.265195	NA	1.02834
PLEKHF2	Q9H8W4	-0.0657482	NA	0.45446599999999998
PLEKHO2	Q8TD55	-0.56507	NA	0.55977600000000005
PLG	P00747	1.03966	+	2.0355099999999999
PLIN2	Q99541	0.791088	+	4.7987500000000001
PLIN3	O60664	0.246985	+	3.1337700000000002
PLK1	P53350	-1.95392	+	5.9141000000000004
PLOD1	Q02809	-0.169488	NA	2.4252400000000001
PLOD3	O60568	-0.0380907	NA	0.34744599999999998
PLP2	Q04941	0.123907	NA	0.18836
PLRG1	O43660	-0.377864	+	4.05159
PLS1	Q14651	-0.173353	NA	0.91910800000000004
PLSCR1	O15162	-0.185054	NA	0.28089599999999998
PLXDC2	Q6UX71	0	NA	NaN
PLXNA1	Q9UIW2	-0.0238938	NA	0.13319800000000001
PLXNB2	O15031	0.559138	+	4.4817600000000004
PMF1	Q6P1K2	0.541385	NA	0.50771500000000003
PML	P29590	0.237843	NA	1.8949800000000001
PMM1	Q92871	0.178144	NA	0.17293500000000001
PMM2	O15305	-0.204297	NA	2.7396500000000001
PMPCA	Q10713	0.11219	NA	0.70484999999999998
PMPCB	O75439	0.18927	NA	2.5744799999999999
PMS1	P54277	-0.914888	+	1.6681699999999999
PMS2	P54278	-0.258559	NA	0.426817
PMVK	Q15126	-0.0183611	NA	0.118524
PNISR	Q8TF01	-0.0997329	NA	0.313083
PNKD	Q8N490	-0.375136	NA	0.80092799999999997
PNKP	Q96T60	0.205281	NA	1.54993
PNN	Q9H307	-0.3611	+	3.6577600000000001
PNO1	Q9NRX1	-0.784938	+	6.0409499999999996
PNP	P00491	0.0248733	NA	0.38265300000000002
PNPLA2	Q96AD5	0.422991	+	3.0063800000000001
PNPLA4	P41247	-0.0169704	NA	1.00906E-2
PNPLA6	Q8IY17	0.220118	NA	0.72155800000000003
PNPLA8	Q9NP80	1.03613	NA	0.67223699999999997
PNPO	Q9NVS9	0.180369	NA	1.173
PNPT1	Q8TCS8	-0.019115	NA	0.462727
POC1A	Q8NBT0	0	NA	NaN
POC5	Q8NA72	-1.00789	+	1.01684
PODXL	O00592	0	NA	NaN
POFUT1	Q9H488	-0.084702	NA	0.359958
POFUT2	Q9Y2G5	-0.00132513	NA	2.0611599999999998E-3
POGK	Q9P215	-1.04225	NA	0.82142800000000005
POGLUT1	Q8NBL1	-0.10322	NA	0.21897800000000001
POGZ	Q7Z3K3	0.166945	NA	1.3715900000000001
POLA1	P09884	-0.796661	+	5.2661199999999999
POLA2	Q14181	-0.458355	+	1.3518300000000001
POLB	P06746	0.346397	NA	1.37097
POLD1	P28340	-0.408362	+	4.2744900000000001
POLD2	P49005	-0.320009	+	1.9776800000000001
POLD3	Q15054	-0.183307	NA	1.2956099999999999
POLDIP2	Q9Y2S7	-0.117623	NA	1.7832600000000001
POLDIP3	Q9BY77	-0.0390663	NA	0.169901
POLE	Q07864	-0.483236	+	3.47661
POLE2	P56282	-0.46909	+	1.4164099999999999
POLE3	Q9NRF9	-1.27675	+	2.84992
POLE4	Q9NR33	-1.28263	+	2.01145
POLG	P54098	0.526203	+	4.3543599999999998
POLG2	Q9UHN1	0.250519	+	2.2379500000000001
POLR1A	O95602	-0.631919	+	3.64784
POLR1B	Q9H9Y6	-0.552063	+	3.4380600000000001
POLR1C	O15160	-0.463341	+	4.2542900000000001
POLR1D	P0DPB6;P0DPB5	-0.509326	+	4.0916499999999996
POLR1E	Q9GZS1	-0.532014	+	3.75312
POLR2A	P24928	-0.231879	NA	2.2875100000000002
POLR2B	P30876	-0.205992	+	3.3276500000000002
POLR2C	P19387	-0.218986	NA	1.56802
POLR2D	O15514	-0.521399	+	1.43903
POLR2E	P19388	-0.312246	+	1.84236
POLR2F	P61218	-0.219773	NA	0.23433899999999999
POLR2G	P62487	-0.325394	+	4.6780900000000001
POLR2H	P52434	-0.352543	+	2.8677800000000002
POLR2I	P36954	0.308182	NA	1.20242
POLR2L	P62875	-0.298226	NA	1.15818
POLR3A	O14802	-0.125838	NA	0.78294299999999994
POLR3B	Q9NW08	-0.105577	NA	1.37076
POLR3C	Q9BUI4	-0.425058	+	3.7664900000000001
POLR3D	P05423	-0.209955	NA	1.0162
POLR3E	Q9NVU0	-0.333248	+	4.2291400000000001
POLR3F	Q9H1D9	0.25311	NA	0.63151599999999997
POLR3G	O15318	-0.958568	+	1.548
POLR3GL	Q9BT43	0.1831	NA	0.15851199999999999
POLR3H	Q9Y535	0.39442	+	1.48272
POLRMT	O00411	-0.510688	+	3.24234
POM121	Q96HA1	-0.572447	+	1.7459199999999999
POMGNT2	Q8NAT1	0.29951	NA	1.6266
POMP	Q9Y244	-0.375362	NA	1.3464
PON2	Q15165	-0.20746	NA	0.10219300000000001
PON3	Q15166	0.81462	NA	0.36203400000000002
POP1	Q99575	-0.277676	+	2.6880899999999999
POP4	O95707	0.00204992	NA	5.3178699999999997E-3
POP7	O75817	-0.308448	NA	0.96846200000000005
POR	P16435	0.0634365	NA	1.00509
POT1	Q9NUX5	-0.597785	NA	0.66992600000000002
POU2F1	P14859	0.493168	+	2.1721400000000002
POU5F2	Q8N7G0	-0.631836	NA	0.23302100000000001
PPA1	Q15181	-0.302747	+	2.3832499999999999
PPA2	Q9H2U2	0.34815	+	2.37853
PPAT	Q06203	-0.295778	+	3.0627599999999999
PPCDC	Q96CD2	-0.0802789	NA	0.11712500000000001
PPCS	Q9HAB8	0.242837	NA	1.0622400000000001
PPFIA1	Q13136	-0.109751	NA	0.81065399999999999
PPFIBP1	Q86W92	-0.889401	NA	0.59237200000000001
PPHLN1	Q8NEY8	-0.243536	NA	0.60167000000000004
PPIA	P62937	0.128981	NA	0.56503499999999995
PPIB	P23284	0.17644	NA	1.58124
PPIC	P45877	1.04913	+	3.8521700000000001
PPID	Q08752	5.74112e-4	NA	2.8057799999999999E-3
PPIE	Q9UNP9	-0.0247245	NA	0.148088
PPIF	P30405	0.595708	+	1.8757200000000001
PPIG	Q13427	0.147094	NA	2.1123400000000001
PPIH	O43447	0.0529251	NA	0.389957
PPIL1	Q9Y3C6	0.111344	NA	0.40493800000000002
PPIL2	Q13356	-0.25487	+	2.19868
PPIL3	Q9H2H8	-0.289956	+	1.9898899999999999
PPIL4	Q8WUA2	-0.131145	NA	0.89961100000000005
PPIP5K1	Q6PFW1	0.218942	NA	0.64057299999999995
PPIP5K2	O43314	-0.397053	+	2.9555500000000001
PPM1A	P35813	0.281911	NA	0.78200700000000001
PPM1B	O75688	0.138458	NA	0.44936199999999998
PPM1F	P49593	0.212364	NA	2.6188099999999999
PPM1G	O15355	-0.0812445	NA	1.00342
PPM1H	Q9ULR3	0.238228	+	2.5515599999999998
PPME1	Q9Y570	0.0856676	NA	0.88097300000000001
PPOX	P50336	1.52753	+	7.24688
PPP1CA	P62136	-0.0697207	NA	0.83851900000000001
PPP1CB	P62140	-0.101561	NA	1.0042199999999999
PPP1CC	P36873	-0.584438	+	3.0139800000000001
PPP1R10	Q96QC0	-0.162702	NA	0.97356600000000004
PPP1R11	O60927	-0.456781	+	1.2857499999999999
PPP1R12A	O14974	0.00101089	NA	6.6145300000000004E-3
PPP1R12C	Q9BZL4	-0.223511	NA	1.83873
PPP1R13L	Q8WUF5	0.166218	NA	0.14182600000000001
PPP1R14A	Q96A00	-0.00552106	NA	4.8792699999999998E-3
PPP1R14B	Q96C90	-0.0406702	NA	2.2757200000000002E-2
PPP1R18	Q6NYC8	-0.905843	+	2.9558300000000002
PPP1R21	Q6ZMI0	0.802487	+	3.04799
PPP1R7	Q15435	0.148026	NA	1.4878199999999999
PPP1R8	Q12972	-0.172242	NA	0.51418299999999995
PPP1R9B	Q96SB3	0.201395	NA	1.4757100000000001
PPP2CA	P67775	-0.0459924	NA	0.16547100000000001
PPP2CB	P62714	0.191805	NA	0.26528200000000002
PPP2R1A	P30153	0.0646105	NA	0.41935600000000001
PPP2R1B	P30154	-0.364226	+	2.9844599999999999
PPP2R2A	P63151	-0.183156	NA	2.88347
PPP2R2D	Q66LE6	-0.112612	NA	3.3982600000000002E-2
PPP2R5A	Q15172	-0.103584	NA	1.0298799999999999
PPP2R5C	Q13362	0.177191	NA	1.3386199999999999
PPP2R5D	Q14738	0.273463	+	3.6477499999999998
PPP2R5E	Q16537	-0.345633	NA	1.37659
PPP3CA	Q08209	-0.684346	NA	0.87704700000000002
PPP3CB	P16298	0.240816	NA	0.70247199999999999
PPP3CC	P48454	-0.466479	+	1.3399099999999999
PPP3R1	P63098	-1.65921	+	1.2936000000000001
PPP4C	P60510	-0.301528	+	2.0879300000000001
PPP4R1	Q8TF05	-0.293605	NA	1.53681
PPP4R2	Q9NY27	-0.1414	NA	0.63437399999999999
PPP5C	P53041	-0.119481	NA	1.3280799999999999
PPP6C	O00743	-0.223396	NA	2.18703
PPP6R1	Q9UPN7	-0.126658	NA	0.50180400000000003
PPP6R2	O75170	0.20701	NA	0.72786200000000001
PPP6R3	Q5H9R7	-0.0755463	NA	0.53125800000000001
PPT1	P50897	0.536901	+	3.6729099999999999
PPT2	Q9UMR5	0.83773	+	3.9948199999999998
PPTC7	Q8NI37	-0.177287	NA	0.146949
PPWD1	Q96BP3	0.0689178	NA	0.58169000000000004
PQBP1	O60828	-1.04988	+	1.0884100000000001
PRAF2	O60831	0	NA	NaN
PRAME	P78395	-1.21491	+	5.4634
PRC1	O43663	-1.09952	+	2.9026800000000001
PRCC	Q92733	-0.0274754	NA	7.6883499999999994E-2
PRCP	P42785	0.570531	+	2.9513199999999999
PRDM10	Q9NQV6	0.336155	NA	0.61882099999999995
PRDM2	Q13029	-0.250363	NA	0.161103
PRDX1	Q06830	0.101683	NA	0.85917699999999997
PRDX2	P32119	0.272307	+	2.06027
PRDX3	P30048	0.392717	+	4.6504099999999999
PRDX4	Q13162	-0.00144005	NA	2.8722499999999998E-3
PRDX5	P30044	0.690134	+	5.4435799999999999
PRDX6	P30041	0.392637	+	2.3905500000000002
PREB	Q9HCU5	0.106476	NA	0.75746599999999997
PRELID1	Q9Y255	-0.82846	NA	0.85762000000000005
PREP	P48147	0.0450706	NA	0.333181
PREPL	Q4J6C6	-0.38324	+	3.3650699999999998
PRG2	P13727	1.02576	+	3.5709399999999998
PRG4	Q92954	-0.936263	+	1.3570599999999999
PRIM1	P49642	-0.634142	+	4.2951100000000002
PRIM2	P49643	-0.717751	+	4.0143700000000004
PRKAA1	Q13131	0.174587	NA	3.7433700000000001
PRKAB1	Q9Y478	0.0309043	NA	9.6001500000000003E-2
PRKACA	P17612	0.886539	NA	0.62000100000000002
PRKACB	P22694	0.201676	NA	0.96517200000000003
PRKAG1	P54619	-0.232868	NA	0.688689
PRKAR1A	P10644	-0.128917	NA	1.1673800000000001
PRKAR1B	P31321	-0.0980182	NA	0.44672099999999998
PRKAR2A	P13861	0.191949	NA	2.8817699999999999
PRKAR2B	P31323	0.840876	+	6.8309600000000001
PRKCA	P17252	0.197617	NA	0.95274400000000004
PRKCB	P05771	0.0539651	NA	0.949762
PRKCD	Q05655	-0.252079	+	2.0785499999999999
PRKCI	P41743	-0.263606	NA	1.5545500000000001
PRKCQ	Q04759	-0.227426	NA	0.96707399999999999
PRKCSH	P14314	-0.0826993	NA	0.831036
PRKD2	Q9BZL6	0.375293	+	4.1063599999999996
PRKDC	P78527	0.0821009	NA	0.71572899999999995
PRKRA	O75569	0.207298	NA	2.8412099999999998
PRMT1	Q99873	-0.745787	+	4.7239100000000001
PRMT3	O60678	-0.236938	NA	1.5290999999999999
PRMT5	O14744	-0.264155	+	2.6855699999999998
PRMT6	Q96LA8	-0.117295	NA	1.1451899999999999
PRMT7	Q9NVM4	-0.482133	+	3.0798000000000001
PRMT9	Q6P2P2	0.592744	+	1.6909799999999999
PRNP	F7VJQ1;P04156	0.0655417	NA	2.0197799999999998E-2
PROCR	Q9UNN8	-0.407379	NA	0.81385300000000005
PRODH	O43272	0	NA	NaN
PRPF18	Q99633	-0.505087	NA	0.84072100000000005
PRPF19	Q9UMS4	-0.156924	NA	2.1362700000000001
PRPF3	O43395	-0.313032	+	4.84734
PRPF31	Q8WWY3	0.226074	NA	2.1752600000000002
PRPF38A	Q8NAV1	-0.209091	NA	1.6365400000000001
PRPF38B	Q5VTL8	-0.0569839	NA	0.42222500000000002
PRPF39	Q86UA1	0.554131	+	1.4001699999999999
PRPF4	O43172	-0.192142	NA	2.19184
PRPF40A	O75400	-0.103012	NA	1.1165799999999999
PRPF4B	Q13523	-0.104524	NA	0.44297500000000001
PRPF6	O94906	0.0552387	NA	0.63471599999999995
PRPF8	Q6P2Q9	-0.0525694	NA	1.41317
PRPS1	P60891	-0.217364	NA	1.8731599999999999
PRPS2	P11908	-0.210371	NA	0.82989199999999996
PRPSAP1	Q14558	0.211472	NA	2.3304
PRPSAP2	O60256	0.0900669	NA	0.86980400000000002
